State-County FIPS,Active Loans,Average Borrower Gross Income,Very Low Income,Low Income,Moderate Income,Average Debt Ratio,"American Indian/
Alaskan Native",Asian,"Black/
African-America",Hawaiian/Pacific Islander,White,Hispanic,Married,Average No of Depend,Average Hshld Size,First Time Home Buyer,Average Borrower Age,Disability,PUD,Condo,Coop,Unknown  HSG Proj Type,Detached Structure,Attached Structure,Unknown Stucture,Manufactured Homes,Average Living Area (Square Ft),Average Request Amount,Average Loan Amount,Average LTV,Average Appraised Value
05079,76,"50,042.02",0,13,63,0.34,0,0,12,0,64,0,37,1,2.5,60,41,0,0,0,0,3,73,0,3,0,"1,603","91,098.39","91,087.04",0.96,"94,501.32"
05081,98,"48,692.57",1,19,78,0.34,0,0,10,0,88,0,35,0.7,2,85,36,1,0,0,0,3,94,1,3,0,"1,665","91,114.73","91,012.12",0.97,"93,539.80"
05083,324,"40,767.47",18,118,183,0.3,0,0,1,0,323,10,128,0.8,2.3,260,39,3,16,0,0,23,276,25,23,0,"1,416","79,050.46","78,628.70",0.97,"81,155.59"
05085,"1,530","50,503.04",45,223,"1,239",0.35,1,6,41,5,"1,481",26,738,0.8,2.3,"1,209",37,8,22,0,0,96,"1,432",2,96,0,"1,436","114,860.82","114,305.38",0.99,"115,709.59"
05087,103,"49,373.27",9,14,79,0.34,2,1,0,0,103,4,53,0.8,2.5,76,37,0,0,0,0,4,98,1,4,0,"1,548","106,136.89","105,871.70",0.96,"108,705.14"
05089,162,"41,069.83",8,40,113,0.33,0,0,0,0,162,3,75,0.8,2.3,138,39,1,1,0,0,11,148,3,11,0,"1,358","86,590.48","86,338.42",0.98,"88,722.51"
05091,41,"48,749.85",0,3,38,0.36,1,0,1,0,39,1,19,0.7,2.2,38,34,0,0,0,0,1,39,1,1,0,"1,621","112,357.17","112,488.31",0.99,"113,597.56"
05093,514,"43,695.70",16,61,409,0.31,2,2,169,1,332,9,233,0.7,1.8,425,40,4,1,0,0,87,417,10,87,0,"1,518","76,877.13","75,785.52",0.96,"79,227.06"
05095,43,"45,010.76",0,7,36,0.31,0,0,14,0,29,0,23,0.7,2.2,36,42,0,0,0,0,4,39,0,4,0,"1,644","72,568.79","72,694.59",0.98,"74,220.93"
05097,44,"45,008.70",1,11,32,0.33,0,0,0,0,44,0,30,0.5,2,29,41,1,1,0,0,2,42,0,2,0,"1,507","92,062.20","91,914.13",0.97,"95,031.82"
05099,34,"47,461.68",1,7,26,0.34,0,0,6,0,28,0,19,1.2,2.8,27,43,0,0,0,0,0,34,0,0,0,"1,711","87,828.41","87,911.97",0.96,"90,511.68"
05101,37,"44,226.58",1,6,29,0.34,0,0,0,0,37,0,26,0.6,2.4,29,34,1,0,0,0,4,32,1,4,0,"1,450","97,459.14","96,514.30",0.94,"104,852.78"
05103,222,"46,679.50",5,38,177,0.32,1,1,81,2,138,1,88,0.9,2.3,181,41,3,0,0,0,17,204,1,17,0,"1,728","86,506.28","86,278.45",0.97,"92,263.07"
05105,79,"48,861.63",3,22,54,0.35,0,0,1,0,78,0,41,0.8,2.4,64,37,1,1,0,0,1,75,3,1,0,"1,501","104,334.34","104,416.71",0.96,"108,279.75"
05107,79,"42,382.32",4,16,53,0.32,0,0,45,0,34,2,19,1.1,2.2,65,38,0,0,0,0,15,64,0,15,0,"1,608","70,237.41","67,843.07",0.95,"72,315.07"
05109,55,"49,166.50",0,5,49,0.33,1,0,1,0,53,3,30,0.9,2.5,36,38,0,1,0,0,5,49,1,5,0,"1,657","89,205.26","89,145.22",0.95,"94,807.41"
05111,377,"42,711.91",8,41,322,0.32,0,0,15,1,358,6,179,0.5,1.8,312,39,2,0,0,0,42,329,6,42,0,"1,455","80,166.43","79,652.42",0.97,"82,384.37"
05113,148,"42,363.95",9,23,110,0.33,1,0,0,0,148,5,85,1,2.5,108,40,1,1,0,0,12,134,2,12,0,"1,478","87,425.44","85,685.46",0.97,"90,575.35"
05115,"1,581","42,035.44",158,498,896,0.34,3,8,21,1,"1,544",200,779,0.7,2.2,"1,241",37,2,4,0,1,143,"1,366",72,143,0,"1,447","99,058.18","98,287.20",0.98,"101,087.63"
05117,46,"47,933.09",1,8,37,0.31,0,0,3,0,43,0,24,1.3,2.8,38,39,0,0,0,0,2,44,0,2,0,"1,754","92,258.46","92,258.46",0.98,"94,163.04"
05119,715,"50,413.20",16,109,584,0.36,1,6,210,3,501,13,276,0.7,2.2,608,38,4,84,0,1,18,693,4,18,0,"1,542","123,395.81","122,908.95",0.99,"124,238.20"
05121,233,"43,881.99",12,34,185,0.32,2,0,2,0,229,2,120,0.8,2.2,189,37,8,0,0,0,15,218,0,15,0,"1,440","77,866.21","77,641.74",0.98,"79,547.23"
05123,210,"45,802.63",1,28,166,0.33,1,0,122,1,86,2,92,1,2.3,169,42,2,0,0,0,39,170,1,39,0,"1,685","84,179.55","81,543.41",0.96,"87,686.15"
05125,"1,823","53,758.08",21,226,"1,567",0.36,4,10,307,4,"1,508",46,797,0.7,2,"1,495",37,11,294,0,0,11,"1,692",120,11,0,"1,532","133,188.76","133,066.42",1,"133,411.08"
05127,97,"39,537.52",8,35,52,0.32,2,1,0,0,93,9,50,0.9,2.2,83,39,1,3,0,0,10,79,8,10,0,"1,527","77,937.39","77,013.61",0.98,"80,243.16"
05129,26,"46,528.31",2,5,19,0.31,0,0,0,1,25,2,14,1,2.6,21,36,0,0,0,0,0,26,0,0,0,"1,446","84,152.96","84,152.96",0.98,"86,244.00"
05131,729,"47,884.47",19,183,493,0.33,1,7,2,0,719,15,403,0.8,2.3,554,37,2,16,0,0,82,611,36,82,0,"1,471","109,765.06","107,606.58",0.99,"111,141.00"
05133,68,"48,489.15",1,9,57,0.32,0,0,3,0,65,11,40,0.9,2.6,47,36,0,0,0,0,15,52,1,15,0,"1,622","91,246.57","90,669.32",0.98,"93,026.12"
05135,152,"39,448.34",9,49,92,0.32,2,0,0,0,150,2,73,0.6,2.1,107,42,6,1,0,0,11,136,5,11,0,"1,338","71,756.87","71,033.70",0.96,"75,364.67"
05137,41,"43,935.98",2,6,33,0.33,0,0,0,0,41,1,17,0.7,2.1,30,41,0,3,0,1,2,28,11,2,0,"1,362","93,057.46","93,076.38",0.95,"98,070.73"
05139,278,"50,115.03",7,44,227,0.33,0,0,65,1,212,8,136,1.1,2.5,229,38,5,3,0,0,0,277,1,0,0,"1,616","94,391.55","94,459.85",0.99,"95,473.92"
05141,110,"44,926.69",9,26,75,0.34,1,0,0,0,109,1,50,1,2.3,89,42,2,10,1,0,2,105,3,2,0,"1,470","91,856.36","92,087.19",0.96,"96,020.91"
05143,929,"51,730.82",42,155,725,0.34,8,5,10,4,911,25,468,0.8,2.4,761,38,8,45,0,0,15,908,6,15,0,"1,511","118,988.83","118,623.62",0.97,"121,411.01"
05145,"1,313","46,481.45",32,213,"1,060",0.35,4,3,61,4,"1,248",30,691,0.8,2.4,"1,020",39,9,11,3,0,51,"1,248",14,51,0,"1,482","105,612.63","105,321.23",0.99,"106,465.55"
05147,64,"45,075.76",1,11,52,0.31,0,0,11,0,53,0,30,0.9,2.3,49,37,1,0,0,0,3,61,0,3,0,"1,635","72,377.94","72,377.94",0.96,"75,404.69"
05149,357,"39,046.22",53,110,182,0.33,2,6,7,0,337,102,183,0.9,2.5,288,39,3,0,0,0,42,297,18,42,0,"1,426","82,827.32","81,835.02",0.97,"85,801.52"
06001,4,"71,544.00",0,3,1,0.37,0,0,0,0,4,3,3,1.8,4.3,2,47,0,0,0,0,0,4,0,0,0,"1,344","178,327.00","178,327.00",0.99,"182,500.00"
06003,3,"68,061.33",0,0,3,0.4,0,1,0,0,2,0,2,0.3,2.7,2,45,0,0,0,0,0,3,0,0,0,"1,456","203,741.00","203,741.00",0.92,"221,333.33"
06005,263,"57,715.79",8,61,194,0.37,6,3,2,1,251,27,122,0.8,2.4,243,41,3,30,3,0,0,254,9,0,0,"1,470","174,464.82","174,349.51",0.99,"176,791.25"
06007,192,"50,279.18",13,46,133,0.37,0,3,0,1,189,73,96,1.1,2.7,176,40,1,3,0,0,0,190,2,0,0,"1,380","142,112.63","142,174.41",1,"142,750.90"
06009,239,"57,390.32",7,56,176,0.37,3,4,0,1,233,24,120,1,2.6,216,40,3,55,0,0,0,233,6,0,0,"1,465","171,121.40","171,148.45",0.98,"171,394.68"
06011,169,"55,021.80",6,39,124,0.36,1,1,1,0,166,113,110,1.3,3.2,162,40,1,1,0,0,1,166,2,1,0,"1,485","157,647.95","157,582.97",1,"157,298.28"
06013,60,"94,694.52",0,1,47,0.39,0,4,4,1,51,9,39,1.3,2.6,40,42,0,22,0,0,12,48,0,12,0,"2,205","320,287.02","282,646.37",1,"321,410.42"
06015,184,"54,777.64",7,27,150,0.37,2,5,3,2,172,23,100,1,2.6,163,41,2,1,1,0,1,182,1,1,0,"1,439","166,681.47","166,781.78",0.99,"164,386.67"
06017,617,"65,694.30",20,130,463,0.38,4,11,4,3,597,34,295,1,2.5,533,41,8,93,6,0,9,583,25,9,1,"1,445","215,326.45","214,929.70",0.99,"216,650.81"
06019,"1,679","50,695.85",119,509,"1,039",0.38,9,24,13,9,"1,630","1,251",925,1.5,3.2,"1,584",40,7,52,23,1,18,"1,627",34,18,0,"1,523","154,324.53","153,884.21",0.98,"155,154.32"
06021,250,"51,565.89",7,56,187,0.38,5,1,0,1,243,112,135,1,2.8,229,38,2,1,0,0,1,247,2,1,0,"1,415","153,598.86","153,598.86",1,"154,117.06"
06023,367,"60,007.30",4,52,309,0.4,4,3,3,0,358,35,178,1,2.7,328,39,1,4,0,0,7,358,2,7,0,"1,317","218,180.05","217,783.65",0.98,"218,918.36"
06025,"1,361","53,825.81",77,333,938,0.38,42,20,12,2,"1,286","1,146",775,1.5,3.1,"1,257",39,1,17,18,0,24,"1,320",17,24,0,"1,588","154,793.32","154,238.97",1,"154,292.35"
06027,20,"68,688.00",1,1,17,0.36,0,0,1,0,19,3,15,2.1,3.8,17,47,0,0,0,0,1,19,0,1,0,"1,534","238,166.11","233,040.30",1,"237,736.84"
06029,"1,325","54,425.61",62,316,936,0.37,14,9,27,4,"1,277",651,681,1.3,2.8,"1,216",38,9,43,3,1,18,"1,295",12,18,0,"1,561","152,067.90","151,615.12",1,"152,036.15"
06031,656,"51,821.90",42,186,425,0.37,2,11,12,3,630,431,295,1.4,2.9,617,37,2,12,1,0,5,647,4,5,0,"1,536","152,057.44","152,317.79",0.98,"155,774.20"
06033,289,"49,546.69",20,75,194,0.36,0,1,4,1,284,62,111,0.9,2.5,270,41,1,64,0,0,0,288,1,0,0,"1,395","139,865.69","139,889.93",0.99,"139,487.27"
06035,226,"54,780.08",7,54,165,0.34,4,2,0,1,221,23,85,0.9,2.4,205,38,1,0,0,0,0,225,1,0,0,"1,483","133,318.57","133,318.57",1,"130,810.29"
06037,170,"60,549.96",27,45,94,0.35,1,4,4,0,162,69,75,1,2.6,149,43,0,2,1,0,4,165,1,4,0,"1,492","162,106.86","160,069.74",1,"161,046.66"
06039,474,"53,037.12",22,119,333,0.38,7,6,9,2,453,172,254,1.2,2.9,423,41,6,34,0,0,2,469,3,2,0,"1,580","153,074.65","153,070.36",0.98,"153,177.80"
06043,57,"56,381.37",1,19,37,0.37,1,0,0,1,55,3,27,0.8,2.4,47,43,2,8,0,0,0,57,0,0,0,"1,525","179,627.35","179,627.35",0.97,"176,243.86"
06045,127,"60,532.85",2,14,111,0.38,2,0,0,0,125,25,66,1.2,2.8,123,40,1,3,0,0,0,126,1,0,0,"1,350","204,361.74","204,361.74",1,"204,138.78"
06047,785,"49,215.19",73,238,471,0.36,17,18,4,2,744,562,441,1.4,3,738,39,2,28,1,1,3,777,5,3,0,"1,530","140,953.37","140,858.39",0.98,"142,715.12"
06049,33,"49,161.97",1,10,22,0.36,1,1,0,0,31,1,13,0.8,2.5,31,41,1,1,0,0,0,33,0,0,0,"1,477","106,616.42","106,616.42",0.99,"107,269.70"
06051,15,"68,456.80",1,5,9,0.37,0,0,0,0,15,3,8,0.6,2.2,13,39,0,1,1,0,0,13,2,0,0,"1,314","187,562.40","187,562.40",0.97,"192,266.67"
06053,"1,341","60,587.71",66,398,849,0.39,20,30,6,6,"1,269","1,171",815,1.7,3.6,"1,231",42,4,57,4,0,50,"1,264",27,50,0,"1,445","214,273.52","212,689.28",0.96,"220,835.01"
06055,2,"65,388.00",0,0,2,0.37,0,1,0,0,1,0,0,0,1.5,2,40,0,0,0,0,0,2,0,0,0,"1,577","247,321.00","247,321.00",0.99,"247,500.00"
06057,329,"62,737.86",3,83,243,0.37,2,2,2,1,324,15,162,0.9,2.5,296,41,4,41,0,1,0,323,6,0,0,"1,418","211,392.90","211,338.87",0.97,"214,295.94"
06059,2,"107,424.00",0,0,2,0.42,0,0,0,0,2,1,1,3,5,2,35,0,1,0,0,0,2,0,0,0,"1,155","408,765.00","408,765.00",1,"410,000.00"
06061,587,"66,610.20",15,125,440,0.38,1,14,4,1,566,57,309,1.1,2.7,515,41,1,81,17,1,7,550,30,7,0,"1,595","226,367.22","225,271.53",0.99,"226,015.51"
06063,98,"52,871.16",6,25,67,0.34,2,1,0,0,96,7,45,1,2.5,86,41,3,1,0,0,0,95,3,0,0,"1,483","134,044.02","133,996.47",0.98,"133,861.78"
06065,"1,590","56,567.61",97,369,"1,056",0.38,31,67,66,11,"1,425",796,864,1.4,3,"1,418",41,7,316,35,0,74,"1,493",23,74,0,"1,780","177,649.50","173,965.91",1,"177,013.12"
06067,221,"66,362.83",9,52,153,0.37,2,2,6,3,206,87,113,1.3,2.9,196,39,3,14,0,0,8,210,3,8,0,"1,467","201,685.31","199,386.31",0.99,"198,059.35"
06069,228,"77,853.44",7,40,181,0.39,0,3,1,1,224,146,127,1.4,3.3,203,40,0,12,1,0,0,220,8,0,0,"1,574","275,595.46","275,594.13",0.98,"275,210.21"
06071,"2,442","48,200.95",346,630,"1,455",0.36,22,43,105,17,"2,261",518,"1,057",1,2.5,"2,243",43,35,32,1,0,40,"2,390",12,40,0,"1,462","129,149.99","129,092.62",0.98,"128,335.60"
06073,286,"76,783.50",6,39,237,0.39,5,2,4,1,275,60,158,1.2,2.9,249,42,1,62,29,1,4,254,28,4,0,"1,537","267,881.50","265,999.14",0.98,"267,211.26"
06077,284,"62,461.81",4,50,227,0.38,4,25,17,5,235,89,147,1.4,3,256,41,0,17,8,0,3,270,11,3,0,"1,766","209,227.58","208,744.82",0.99,"209,743.02"
06079,859,"70,155.15",20,173,659,0.39,10,2,11,5,835,165,458,1.1,2.7,748,40,4,123,60,0,7,777,75,7,0,"1,416","268,087.28","267,010.85",0.99,"267,383.83"
06081,3,"127,864.00",0,0,3,0.39,0,0,0,1,2,0,2,1.3,3,3,46,0,1,0,0,0,2,1,0,0,"1,417","449,527.67","449,527.67",0.97,"471,666.67"
06083,43,"63,807.20",5,13,23,0.38,3,1,0,1,39,26,26,1.2,3,35,41,0,1,2,0,2,38,3,2,0,"1,261","201,675.39","197,469.58",1.01,"199,170.73"
06085,3,"94,084.00",0,0,3,0.4,0,0,0,0,3,0,2,2,4,3,39,0,0,0,0,0,3,0,0,0,"1,384","308,163.00","308,163.00",0.9,"345,333.33"
06087,155,"85,383.54",3,18,134,0.37,0,4,3,0,148,63,93,1.1,2.9,129,43,0,16,8,0,0,137,18,0,0,"1,300","312,697.10","312,597.26",0.97,"311,493.17"
06089,965,"53,655.67",48,242,671,0.37,9,6,3,1,950,51,488,1,2.6,853,40,15,15,0,0,4,954,7,4,0,"1,343","158,875.12","158,670.35",1,"157,588.67"
06091,9,"66,914.67",0,1,8,0.3,0,0,0,0,9,0,5,1.2,2.9,8,42,0,4,0,0,0,9,0,0,0,"1,461","143,141.22","143,141.22",1.01,"141,277.78"
06093,262,"53,372.79",8,66,187,0.35,7,5,3,0,248,25,125,0.9,2.5,238,40,5,21,1,0,10,251,1,10,0,"1,345","136,156.91","135,885.19",0.99,"135,310.61"
06095,155,"71,571.63",5,23,122,0.36,2,4,2,3,145,42,77,1.1,2.8,127,43,0,12,0,0,5,148,2,5,0,"1,492","225,945.33","222,898.17",0.98,"219,061.93"
06097,82,"74,570.91",2,8,69,0.39,0,2,1,0,79,19,38,1,2.4,72,43,0,7,2,0,3,70,9,3,0,"1,297","263,915.13","259,475.70",0.99,"263,020.33"
06099,676,"57,294.56",24,142,498,0.37,8,15,11,8,635,277,354,1.3,2.9,623,39,3,23,5,0,12,657,7,12,0,"1,619","178,824.32","177,646.56",1,"177,617.69"
06101,161,"51,875.97",9,52,99,0.37,1,1,3,0,157,71,86,1.3,3,155,37,1,2,0,0,1,159,1,1,0,"1,463","144,876.96","144,504.45",1,"145,105.00"
06103,605,"51,004.93",40,143,421,0.37,8,0,3,1,594,154,297,1,2.6,540,39,5,55,0,0,6,598,1,6,0,"1,373","141,941.28","141,971.52",0.98,"141,424.36"
06105,54,"53,736.19",3,13,38,0.38,3,0,0,0,51,3,26,1,2.5,41,40,2,1,0,0,1,53,0,1,0,"1,581","161,001.07","161,059.32",0.95,"170,396.30"
06107,"1,289","47,094.23",139,475,669,0.38,39,25,1,4,"1,223","1,045",644,1.6,3.3,"1,227",38,2,60,0,0,11,"1,270",8,11,0,"1,462","139,720.17","139,610.02",0.98,"142,942.97"
06109,291,"55,709.82",6,67,218,0.36,2,3,2,0,284,22,112,0.7,2.2,265,39,1,70,1,0,1,287,3,1,0,"1,414","172,298.63","172,341.45",0.98,"176,508.85"
06111,82,"81,430.29",1,12,69,0.39,4,1,0,1,76,34,53,1.2,2.9,75,41,0,15,5,0,0,72,10,0,0,"1,462","298,927.89","299,248.58",1,"300,837.11"
06113,51,"74,465.08",0,10,41,0.37,1,0,0,1,50,25,28,1.1,2.7,47,42,0,0,0,0,0,47,4,0,0,"1,479","207,647.06","207,647.06",0.96,"201,796.08"
06115,269,"60,401.09",2,50,217,0.39,1,14,8,0,250,42,136,1.1,2.8,246,40,3,3,1,0,0,266,3,0,0,"1,778","188,707.32","188,724.71",1,"187,705.48"
08001,222,"67,008.78",4,34,169,0.37,0,4,1,0,216,29,143,1.1,2.7,163,37,1,95,4,3,18,198,6,18,0,"1,484","200,062.92","193,865.04",1,"198,515.15"
08003,89,"52,636.57",4,19,61,0.36,1,3,0,1,84,42,38,0.9,2.3,71,36,0,2,0,0,8,81,0,8,0,"1,475","139,327.00","135,144.83",0.98,"141,759.23"
08005,44,"58,357.52",2,8,32,0.35,0,0,1,0,43,5,22,0.9,2.3,35,39,0,13,0,0,3,41,0,3,0,"1,386","182,713.76","180,488.14",0.98,"185,400.71"
08007,23,"57,549.77",0,4,18,0.36,2,1,0,0,20,4,14,0.9,2.5,17,41,0,10,0,0,1,21,1,1,0,"1,493","178,354.41","173,425.96",0.98,"182,454.55"
08009,20,"40,981.70",4,4,10,0.31,0,0,0,0,19,1,13,0.6,1.7,16,41,0,0,0,0,8,12,0,8,0,"1,465","74,855.72","73,395.15",0.98,"75,583.33"
08011,37,"39,095.10",3,10,12,0.31,0,3,0,0,32,7,17,0.7,1.6,23,41,0,0,0,0,17,19,1,17,0,"1,329","60,464.16","56,915.65",0.96,"63,360.00"
08013,12,"69,430.07",0,1,11,0.4,0,0,0,0,12,1,4,0.6,2.1,10,41,0,5,0,0,0,12,0,0,0,"1,405","262,671.25","262,671.25",0.99,"264,416.67"
08015,57,"70,080.75",1,7,49,0.36,2,0,0,0,56,2,40,1.2,3.1,43,40,2,1,3,0,1,53,3,1,0,"1,394","195,856.60","195,856.60",0.98,"199,785.96"
08017,11,"47,127.45",2,3,6,0.29,0,0,0,0,11,2,5,0.9,2.6,8,36,0,0,0,0,1,10,0,1,0,"1,327","75,398.14","75,398.14",0.98,"77,227.27"
08019,37,"67,060.32",0,6,31,0.37,0,0,1,0,36,3,16,0.9,2.5,32,39,0,1,1,0,0,34,3,0,0,"1,247","192,814.46","192,814.46",0.99,"193,675.14"
08021,19,"46,911.12",0,5,12,0.34,0,0,0,0,18,11,10,1.2,2.8,15,30,0,1,0,0,3,16,0,3,0,"1,560","111,631.56","106,846.34",0.94,"118,006.82"
08023,4,"40,693.23",0,0,3,0.31,0,1,0,0,3,2,4,1,2,2,44,0,0,0,0,1,3,0,1,0,"1,258","120,035.33","99,575.01",1,"119,500.00"
08025,30,"36,568.49",0,8,11,0.29,1,0,0,0,28,5,18,0.8,1.7,17,46,0,0,0,0,22,8,0,22,0,"1,536","64,591.47","60,468.29",0.93,"70,168.42"
08027,4,"53,688.00",0,1,3,0.35,0,0,0,0,4,0,2,1,2.5,4,36,0,0,0,0,0,4,0,0,0,"1,344","158,656.50","158,656.50",0.98,"162,375.00"
08029,344,"52,759.31",18,82,235,0.36,0,4,1,0,340,32,215,1.1,2.8,265,40,3,41,1,0,26,315,3,26,0,"1,477","144,913.96","143,019.67",0.95,"154,169.73"
08033,10,"61,442.67",0,1,8,0.35,0,0,0,0,10,0,8,0.8,2.5,8,33,0,1,0,0,1,8,1,1,0,"1,309","125,463.44","121,417.10",0.99,"126,966.67"
08035,7,"84,569.33",0,0,6,0.36,0,0,0,0,7,0,3,1.9,3.3,5,39,0,1,0,0,1,5,1,1,0,"1,699","249,219.00","231,449.03",1,"250,000.00"
08037,227,"74,743.05",3,18,205,0.37,3,2,0,0,223,59,121,0.8,2.4,191,37,0,126,50,0,1,141,85,1,0,"1,429","243,937.10","243,796.23",1,"243,240.16"
08039,100,"72,912.27",4,16,79,0.37,1,0,0,2,98,1,63,1.5,3.3,70,41,0,18,1,0,2,97,1,2,0,"1,519","227,595.29","226,858.68",0.95,"224,128.63"
08041,43,"70,139.17",0,9,33,0.35,0,1,1,0,41,3,30,1.6,3.4,31,42,0,14,0,0,1,42,0,1,0,"1,707","221,364.21","216,720.86",0.99,"222,297.62"
08043,523,"49,530.45",32,121,364,0.35,1,4,0,0,519,23,251,1,2.4,415,41,5,11,0,0,18,501,4,18,0,"1,379","131,639.59","131,090.13",0.99,"132,341.71"
08045,617,"63,772.54",16,93,508,0.37,3,3,3,1,607,103,285,0.8,2.3,527,38,1,250,51,0,1,453,163,1,0,"1,396","200,667.01","200,664.36",0.99,"203,971.81"
08047,20,"72,054.15",1,4,15,0.38,0,0,1,0,19,0,16,1.2,3,15,47,0,3,0,0,0,19,1,0,0,"1,741","240,982.10","240,982.10",1,"240,975.00"
08049,80,"63,356.98",0,12,68,0.36,0,1,0,0,79,4,37,0.6,2.1,67,39,0,5,12,0,0,66,14,0,0,"1,406","196,249.30","196,178.32",0.98,"200,660.63"
08051,73,"59,387.58",1,13,59,0.37,0,0,0,0,73,2,37,0.9,2.5,57,37,0,18,8,0,4,51,18,4,0,"1,446","207,585.95","207,388.05",0.95,"219,146.05"
08053,6,"53,631.83",0,2,4,0.42,0,0,0,0,6,0,2,0.7,2.2,3,44,0,1,0,0,0,6,0,0,0,"1,403","241,502.00","241,502.00",0.95,"256,833.33"
08055,15,"46,587.00",2,3,9,0.34,0,0,0,0,13,9,8,1.1,2.7,12,47,0,1,0,0,4,10,1,4,0,"1,373","93,107.21","95,911.25",0.94,"97,357.14"
08057,1,"77,256.00",0,0,1,0.37,0,0,0,0,1,0,1,0,2,1,39,0,0,0,0,0,1,0,0,0,"1,532","153,061.00","153,061.00",1.02,"150,000.00"
08059,16,"74,515.94",0,0,16,0.39,0,0,0,0,16,2,9,1.3,2.7,12,42,0,2,0,0,0,16,0,0,0,"1,406","252,034.56","252,034.56",1.01,"250,368.75"
08061,6,"45,127.80",1,0,4,0.26,0,0,0,0,6,0,4,0.7,2,5,38,0,0,0,0,1,4,1,1,0,"1,416","73,624.80","66,854.00",0.99,"73,800.00"
08063,85,"50,203.19",3,23,55,0.34,2,0,0,1,81,13,49,0.8,2.3,65,37,0,2,0,0,12,72,1,12,0,"1,376","105,307.96","103,293.47",0.99,"105,608.64"
08065,67,"55,548.66",3,7,57,0.37,1,0,0,0,66,6,29,0.6,2.1,59,36,0,4,0,0,0,67,0,0,0,"1,256","151,777.81","151,949.45",1,"152,425.37"
08067,284,"64,386.68",3,51,230,0.38,4,2,1,0,277,16,135,0.8,2.4,229,38,0,103,14,0,0,240,44,0,0,"1,431","235,674.64","235,726.43",0.96,"242,843.27"
08069,534,"68,543.86",11,66,456,0.38,3,1,1,0,531,42,289,1,2.6,418,39,1,262,10,0,2,502,30,2,0,"1,473","219,428.21","219,381.38",1,"217,808.33"
08071,49,"49,386.36",2,12,30,0.35,0,3,0,0,46,14,18,1,2.3,39,42,0,3,0,0,11,37,1,11,0,"1,514","120,726.94","115,204.23",0.98,"123,238.64"
08073,40,"45,091.54",2,17,21,0.34,0,0,0,0,40,3,21,1,2.3,30,38,1,0,0,0,2,38,0,2,0,"1,365","94,374.25","94,374.25",0.97,"97,700.00"
08075,277,"47,164.11",11,81,175,0.35,1,0,2,0,270,23,112,0.8,2.2,222,37,0,1,0,0,31,241,5,31,0,"1,273","104,399.77","102,607.33",1,"104,143.45"
08077,762,"56,297.42",25,136,597,0.38,4,6,4,1,748,56,371,0.9,2.5,577,38,4,384,14,2,14,697,51,14,0,"1,427","179,618.79","178,939.97",0.99,"179,296.19"
08079,2,"44,423.00",0,1,1,0.32,0,0,0,0,2,0,1,0,1.5,2,46,0,1,0,0,0,2,0,0,0,"1,552","160,981.07","160,981.07",0.94,"169,000.00"
08081,129,"55,366.86",4,19,104,0.35,0,0,0,0,129,5,63,0.9,2.5,99,35,0,11,0,0,5,116,8,5,0,"1,212","150,343.88","149,267.33",0.99,"151,463.80"
08083,192,"55,249.05",3,43,144,0.35,4,2,1,0,186,9,98,1,2.7,153,38,0,6,0,0,9,182,1,9,0,"1,380","149,513.68","148,572.53",0.97,"155,851.97"
08085,639,"51,812.12",24,154,447,0.37,1,2,0,0,634,95,326,1.1,2.6,458,40,7,167,15,0,51,558,30,51,1,"1,484","154,027.88","152,904.11",0.97,"157,145.42"
08087,247,"50,756.15",7,69,166,0.34,1,4,1,0,235,81,118,1.1,2.7,213,38,1,3,0,0,18,225,4,18,0,"1,238","125,756.21","124,634.76",0.99,"125,620.99"
08089,241,"38,675.03",27,78,102,0.32,1,12,0,0,209,75,108,0.7,1.8,191,39,1,1,0,0,93,142,6,93,0,"1,407","72,530.21","69,227.82",0.94,"75,871.50"
08091,16,"66,453.38",0,2,14,0.4,0,0,0,0,16,1,11,1.7,3.4,9,40,0,5,0,0,0,14,2,0,0,"1,857","251,008.25","251,008.25",0.93,"271,250.00"
08093,125,"63,138.88",2,28,95,0.36,1,0,1,0,124,6,69,0.8,2.5,104,40,3,23,0,0,0,124,1,0,0,"1,402","197,887.89","197,887.89",0.99,"198,962.23"
08095,47,"46,499.72",2,16,29,0.3,0,0,0,0,47,8,24,1.1,2.6,39,38,0,0,0,0,4,43,0,4,0,"1,182","88,745.67","88,745.67",0.99,"90,072.34"
08097,57,"62,361.06",7,19,31,0.35,0,0,1,0,56,2,16,0.2,1.6,48,41,0,5,49,0,0,6,51,0,0,956,"188,845.54","188,845.54",1,"188,562.67"
08099,144,"40,244.68",15,33,74,0.31,0,5,0,0,128,41,67,0.6,1.7,111,38,1,0,0,0,50,89,5,50,0,"1,302","74,433.27","70,995.91",0.98,"75,819.67"
08101,17,"63,555.20",1,1,15,0.33,0,0,0,0,16,2,10,1.5,3,12,42,0,0,0,0,1,16,0,1,0,"1,703","178,054.12","178,054.12",0.99,"180,458.82"
08103,116,"55,700.65",2,14,100,0.35,0,0,0,0,116,1,63,1.1,2.7,89,36,0,6,0,0,4,108,4,4,0,"1,331","152,589.72","152,589.72",0.97,"154,430.17"
08105,69,"50,172.15",5,22,37,0.34,0,3,0,0,66,23,38,1.1,2.6,55,39,0,0,0,0,8,61,0,8,0,"1,563","121,481.89","116,769.80",0.98,"123,884.56"
